filename,width,height,class,xmin,ymin,xmax,ymax
23687.png,82,28,10,53,4,64,23
23688.png,182,69,2,57,17,75,59
23688.png,182,69,3,83,13,96,55
23689.png,205,85,1,78,24,95,61
23689.png,205,85,4,95,22,106,59
23689.png,205,85,3,108,20,128,57
23690.png,99,47,6,43,4,62,38
23691.png,122,58,4,41,18,56,53
23691.png,122,58,1,54,10,68,45
23691.png,122,58,8,64,3,82,38
23692.png,49,18,6,14,1,24,17
23692.png,49,18,7,26,1,33,17
23693.png,129,49,7,41,9,57,42
23693.png,129,49,6,56,8,72,41
23693.png,129,49,3,71,8,87,41
23694.png,73,33,6,31,5,42,26
23695.png,53,20,8,19,3,26,18
23695.png,53,20,9,28,5,34,19
23696.png,123,58,2,53,16,61,35
23696.png,123,58,1,60,16,66,35
23696.png,123,58,9,64,16,70,35
23697.png,135,58,2,58,19,69,39
23697.png,135,58,7,68,19,81,39
23698.png,396,166,5,222,42,255,106
23699.png,252,119,4,90,30,122,89
23699.png,252,119,2,117,19,152,78
23700.png,267,119,3,87,44,114,97
23700.png,267,119,7,116,29,149,82
23700.png,267,119,9,148,16,182,69
23701.png,68,34,3,22,8,33,26
23701.png,68,34,4,33,9,41,27
23702.png,195,75,6,77,10,90,51
23702.png,195,75,9,90,10,103,51
23702.png,195,75,7,102,2,113,43
23703.png,126,62,7,43,11,64,49
23703.png,126,62,5,64,17,83,55
23704.png,220,123,1,84,10,134,105
23705.png,87,35,2,26,4,37,30
23705.png,87,35,9,38,5,49,31
23705.png,87,35,10,50,3,60,29
23706.png,125,49,1,44,8,52,36
23706.png,125,49,5,52,8,73,36
23706.png,125,49,8,73,16,95,44
23707.png,212,104,1,72,9,98,89
23707.png,212,104,5,102,12,134,92
23708.png,211,102,4,75,15,105,81
23708.png,211,102,6,107,18,135,84
23709.png,164,72,5,53,10,84,58
23709.png,164,72,1,91,13,107,61
23710.png,84,34,6,29,2,43,30
23711.png,233,108,1,82,8,108,81
23711.png,233,108,5,108,11,150,84
23712.png,89,40,1,31,5,41,34
23712.png,89,40,3,42,6,58,35
23713.png,191,85,4,73,16,89,59
23713.png,191,85,7,86,13,102,56
23713.png,191,85,6,99,12,116,55
23714.png,196,94,3,66,11,101,76
23714.png,196,94,1,100,18,126,83
23715.png,183,73,1,52,9,76,62
23715.png,183,73,2,75,11,102,64
23715.png,183,73,2,100,10,132,63
23716.png,63,17,1,14,1,21,15
23716.png,63,17,6,21,1,32,15
23716.png,63,17,10,32,1,41,15
23716.png,63,17,10,41,1,50,15
23717.png,138,60,9,44,9,68,55
23717.png,138,60,9,70,4,96,50
23718.png,136,69,2,53,4,65,57
23718.png,136,69,8,67,3,83,56
23719.png,86,43,7,27,4,35,31
23719.png,86,43,3,37,7,44,34
23719.png,86,43,5,43,10,52,37
23720.png,224,83,2,62,17,97,65
23720.png,224,83,2,98,17,130,65
23720.png,224,83,2,129,16,166,64
23721.png,35,15,2,12,2,16,13
23721.png,35,15,5,15,2,18,13
23721.png,35,15,6,19,2,23,13
23722.png,125,53,1,39,9,50,51
23722.png,125,53,5,50,5,68,47
23722.png,125,53,9,65,4,85,46
23723.png,64,32,1,27,4,33,25
23724.png,101,42,3,38,16,47,29
23724.png,101,42,2,46,15,54,28
23724.png,101,42,7,53,15,63,28
23725.png,102,47,5,31,5,50,37
23725.png,102,47,6,52,5,69,37
23726.png,123,49,4,55,10,69,43
23726.png,123,49,6,69,6,80,39
23727.png,74,34,5,32,8,37,23
23727.png,74,34,7,37,9,42,24
23728.png,84,31,4,28,9,38,24
23728.png,84,31,9,38,8,47,23
23728.png,84,31,3,47,7,57,22
23729.png,361,139,2,211,33,240,82
23729.png,361,139,7,230,20,253,69
23730.png,193,66,2,50,7,80,55
23730.png,193,66,2,80,7,115,55
23730.png,193,66,10,113,5,151,53
23731.png,116,54,2,40,9,58,43
23731.png,116,54,4,56,6,73,40
23732.png,317,174,5,112,33,131,72
23732.png,317,174,3,129,32,151,71
23732.png,317,174,9,145,22,168,61
23733.png,294,133,1,134,22,160,81
23733.png,294,133,10,152,20,190,79
23734.png,213,92,1,89,48,103,78
23734.png,213,92,1,95,37,108,67
23734.png,213,92,5,102,28,121,58
23735.png,554,259,1,184,6,278,250
23735.png,554,259,1,284,11,368,255
23736.png,81,34,5,26,1,41,31
23736.png,81,34,7,41,1,58,31
23737.png,266,117,4,98,24,132,85
23738.png,78,33,1,27,7,35,27
23738.png,78,33,8,38,6,51,26
23739.png,88,39,5,34,10,42,30
23739.png,88,39,1,42,9,49,29
23740.png,141,56,3,55,11,73,39
23741.png,321,125,6,142,22,191,104
23741.png,321,125,9,180,11,234,93
23742.png,103,46,1,39,9,46,35
23742.png,103,46,7,53,10,63,36
23743.png,79,28,4,25,1,40,27
23743.png,79,28,8,41,1,54,27
23744.png,168,84,9,70,14,88,55
23744.png,168,84,5,87,16,104,57
23745.png,88,42,3,32,5,47,36
23745.png,88,42,1,47,5,56,36
23746.png,138,54,1,54,11,63,38
23746.png,138,54,2,62,13,73,40
23746.png,138,54,2,75,13,87,40
23747.png,122,56,1,41,7,57,48
23747.png,122,56,5,52,7,69,48
23747.png,122,56,1,67,8,82,49
23748.png,61,25,4,29,1,43,21
23749.png,89,48,7,35,3,54,43
23750.png,170,84,4,69,8,91,66
23750.png,170,84,4,96,3,111,61
23751.png,67,24,1,18,2,26,22
23751.png,67,24,3,25,4,33,23
23751.png,67,24,3,42,3,50,23
23752.png,268,167,2,130,42,174,118
23752.png,268,167,8,179,46,212,122
23752.png,268,167,7,204,36,243,112
23753.png,253,98,1,84,19,115,76
23753.png,253,98,7,113,21,147,78
23753.png,253,98,1,140,20,168,77
23754.png,83,44,1,31,12,40,35
23754.png,83,44,10,37,10,49,33
23755.png,115,54,6,39,9,54,44
23755.png,115,54,10,61,12,76,47
23756.png,49,27,3,16,5,33,22
23757.png,228,85,1,55,13,88,56
23757.png,228,85,1,92,17,108,60
23757.png,228,85,3,116,13,134,56
23757.png,228,85,2,138,20,160,63
23758.png,87,43,6,35,11,45,33
23758.png,87,43,1,45,12,51,34
23759.png,113,52,5,44,11,57,38
23759.png,113,52,1,57,12,67,39
23760.png,55,21,3,18,2,25,16
23760.png,55,21,3,26,3,33,17
23760.png,55,21,1,32,3,38,17
23761.png,41,18,1,10,1,17,16
23761.png,41,18,10,18,1,26,16
23762.png,65,19,2,15,1,23,16
23762.png,65,19,2,25,1,33,16
23762.png,65,19,10,35,1,43,16
23762.png,65,19,6,43,2,53,17
23763.png,79,34,2,28,4,39,28
23763.png,79,34,2,41,4,53,28
23764.png,53,21,1,17,1,22,20
23764.png,53,21,10,22,1,28,20
23764.png,53,21,2,27,1,36,20
23765.png,188,76,5,74,22,90,50
23765.png,188,76,2,89,20,104,48
23765.png,188,76,3,106,23,118,51
23766.png,104,52,8,38,6,53,44
23766.png,104,52,2,52,3,68,41
23767.png,369,194,1,164,69,184,115
23767.png,369,194,4,182,77,198,123
23767.png,369,194,7,192,73,210,119
23768.png,159,49,2,73,6,93,41
23768.png,159,49,7,91,7,106,42
23768.png,159,49,10,105,8,124,43
23769.png,142,68,2,56,17,87,54
23770.png,138,64,1,46,12,64,55
23770.png,138,64,6,65,7,91,50
23771.png,155,73,3,56,18,79,60
23771.png,155,73,7,77,17,96,59
23772.png,77,35,3,28,7,38,29
23772.png,77,35,8,38,8,47,30
23773.png,83,41,4,28,5,43,38
23773.png,83,41,9,42,5,56,38
23774.png,188,83,1,65,14,79,59
23774.png,188,83,4,84,16,107,61
23774.png,188,83,9,107,22,126,67
23775.png,147,55,1,48,17,58,49
23775.png,147,55,2,58,14,74,46
23775.png,147,55,1,75,13,84,45
23775.png,147,55,2,85,11,101,43
23776.png,126,60,1,43,7,58,49
23776.png,126,60,4,60,9,82,51
23777.png,109,51,8,35,5,52,47
23777.png,109,51,3,53,4,76,46
23778.png,115,52,2,41,11,53,38
23778.png,115,52,7,62,16,73,43
23779.png,50,23,1,17,3,23,21
23779.png,50,23,6,24,2,31,20
23780.png,292,110,4,97,26,125,84
23780.png,292,110,3,130,26,158,84
23780.png,292,110,8,170,26,196,84
23781.png,261,111,4,108,26,131,76
23781.png,261,111,3,131,26,154,76
23782.png,92,36,2,23,2,39,31
23782.png,92,36,8,39,3,52,32
23782.png,92,36,8,53,5,67,34
23783.png,72,34,1,22,5,31,27
23783.png,72,34,9,33,5,44,27
23784.png,86,24,2,19,2,29,18
23784.png,86,24,5,32,3,41,19
23784.png,86,24,4,44,4,55,20
23784.png,86,24,3,55,4,68,20
23785.png,166,76,2,62,13,87,66
23785.png,166,76,6,81,9,106,62
23786.png,96,42,1,29,9,38,36
23786.png,96,42,2,39,8,51,35
23786.png,96,42,7,53,8,67,35
23787.png,67,30,1,23,6,29,26
23787.png,67,30,6,29,5,37,25
23787.png,67,30,3,37,4,45,24
23788.png,379,175,4,136,31,195,117
23788.png,379,175,10,185,31,239,117
23789.png,307,138,9,142,22,162,60
23789.png,307,138,9,162,31,182,69
23789.png,307,138,3,179,45,202,83
23790.png,82,47,1,35,6,43,38
23791.png,373,154,3,96,24,138,131
23791.png,373,154,2,149,27,200,134
23791.png,373,154,3,199,7,255,114
23792.png,37,20,9,14,3,23,18
23793.png,83,35,3,26,2,42,33
23793.png,83,35,10,42,1,56,32
23794.png,75,32,6,24,4,38,27
23794.png,75,32,2,38,3,51,26
23795.png,77,66,6,9,10,33,61
23796.png,111,61,5,43,5,70,54
23797.png,48,14,2,11,1,18,13
23797.png,48,14,4,19,1,25,13
23797.png,48,14,2,25,1,32,13
23797.png,48,14,1,31,1,37,13
23798.png,197,85,5,95,22,111,55
23798.png,197,85,10,112,22,125,55
23799.png,71,28,7,21,1,35,26
23799.png,71,28,7,35,1,50,26
23800.png,105,48,4,36,6,50,41
23800.png,105,48,5,52,8,70,43
23801.png,62,30,9,15,1,38,26
23802.png,43,22,2,15,3,22,18
23802.png,43,22,6,20,4,27,19
23803.png,136,46,1,30,1,47,38
23803.png,136,46,9,48,3,75,40
23803.png,136,46,7,77,3,107,40
23804.png,221,113,3,87,33,113,83
23804.png,221,113,2,113,39,133,89
23805.png,86,33,1,24,1,42,27
23805.png,86,33,2,37,2,46,28
23805.png,86,33,1,47,4,65,30
23806.png,117,55,5,44,15,59,53
23806.png,117,55,2,58,12,75,50
23807.png,123,49,5,45,7,60,38
23807.png,123,49,5,60,5,75,36
23808.png,106,45,4,36,11,50,36
23808.png,106,45,10,56,11,69,36
23809.png,188,82,6,51,31,75,64
23809.png,188,82,5,69,29,93,62
23809.png,188,82,10,86,23,108,56
23810.png,58,28,4,23,1,31,21
23811.png,175,62,2,53,22,64,47
23811.png,175,62,3,61,18,71,43
23811.png,175,62,7,70,16,80,41
23812.png,71,35,1,25,7,31,32
23812.png,71,35,7,35,5,43,30
23813.png,108,46,2,36,5,54,41
23813.png,108,46,8,52,3,73,39
23814.png,230,117,7,80,16,132,100
23814.png,230,117,3,105,16,153,100
23815.png,292,104,6,93,22,130,95
23815.png,292,104,8,130,15,159,88
23816.png,104,35,2,26,3,36,24
23816.png,104,35,2,40,5,49,26
23816.png,104,35,6,53,5,64,26
23816.png,104,35,7,67,4,73,25
23817.png,42,20,7,15,4,22,17
23817.png,42,20,5,22,2,29,15
23818.png,212,72,1,60,12,80,56
23818.png,212,72,2,91,16,125,60
23818.png,212,72,1,133,11,155,55
23819.png,92,47,9,40,7,55,40
23820.png,121,67,3,12,15,45,62
23820.png,121,67,7,47,15,73,62
23821.png,216,63,2,78,19,104,60
23822.png,90,42,3,28,12,42,36
23822.png,90,42,1,40,10,50,34
23822.png,90,42,3,47,6,62,30
23823.png,84,41,5,34,9,49,33
23824.png,173,76,2,67,22,85,51
23824.png,173,76,5,80,21,94,50
23824.png,173,76,5,92,19,109,48
23825.png,113,47,1,37,7,50,39
23825.png,113,47,2,48,7,64,39
23825.png,113,47,7,64,3,77,35
23826.png,171,79,1,61,25,72,49
23826.png,171,79,7,71,22,83,46
23826.png,171,79,5,84,19,95,43
23827.png,47,28,6,17,5,29,24
23828.png,94,52,1,36,8,46,41
23828.png,94,52,9,44,11,56,44
23829.png,219,122,9,86,20,132,105
23830.png,327,135,2,109,37,140,106
23830.png,327,135,3,136,36,162,105
23830.png,327,135,5,158,33,185,102
23830.png,327,135,10,179,27,201,96
23831.png,134,56,2,44,11,66,47
23831.png,134,56,4,67,11,90,47
23832.png,389,155,1,166,50,182,103
23832.png,389,155,9,182,50,203,103
23832.png,389,155,2,209,50,230,103
23833.png,51,27,2,19,6,25,23
23833.png,51,27,9,25,6,32,23
23834.png,127,61,6,49,9,61,49
23834.png,127,61,9,60,9,74,49
23835.png,97,45,3,32,10,48,41
23835.png,97,45,7,49,5,65,36
23836.png,517,215,5,155,36,254,188
23836.png,517,215,8,260,26,370,178
23837.png,61,25,1,21,3,27,20
23837.png,61,25,9,26,2,33,19
23837.png,61,25,5,33,4,41,21
23838.png,64,27,1,20,2,31,22
23838.png,64,27,8,32,2,43,22
23839.png,96,47,1,36,6,48,38
23839.png,96,47,8,48,3,61,35
23840.png,44,19,6,14,2,20,16
23840.png,44,19,8,21,2,26,16
23841.png,129,48,2,49,14,59,31
23841.png,129,48,8,61,16,70,33
23841.png,129,48,1,72,14,82,31
23842.png,42,23,1,3,1,8,20
23842.png,42,23,1,11,1,17,20
23842.png,42,23,6,20,2,26,21
23843.png,132,60,1,45,1,60,53
23843.png,132,60,2,59,2,97,54
23844.png,52,25,1,20,3,23,17
23844.png,52,25,8,24,6,29,20
23845.png,173,78,9,48,34,70,77
23845.png,173,78,5,77,17,96,60
23845.png,173,78,1,98,8,119,51
23846.png,175,64,4,67,17,91,46
23846.png,175,64,7,91,17,111,46
23847.png,73,35,1,32,4,46,27
23848.png,59,25,1,21,5,25,19
23848.png,59,25,8,26,5,32,19
23848.png,59,25,7,33,4,41,18
23849.png,62,25,1,19,2,27,20
23849.png,62,25,6,25,1,35,19
23849.png,62,25,10,32,4,43,22
23850.png,161,79,3,51,9,80,63
23850.png,161,79,10,83,15,109,69
23851.png,132,48,3,45,10,60,37
23852.png,63,28,5,21,1,29,23
23852.png,63,28,3,29,1,36,23
23852.png,63,28,6,35,1,42,23
23853.png,134,50,3,42,9,57,44
23853.png,134,50,5,60,7,74,42
23853.png,134,50,7,78,8,92,43
23854.png,141,56,1,47,14,59,42
23854.png,141,56,7,58,15,74,43
23854.png,141,56,7,76,16,91,44
23855.png,270,110,2,110,42,122,66
23855.png,270,110,7,121,47,129,71
23855.png,270,110,10,127,49,139,73
23856.png,94,37,2,38,8,46,25
23856.png,94,37,1,49,11,53,28
23856.png,94,37,1,55,12,60,29
23857.png,330,72,3,52,17,82,59
23857.png,330,72,5,152,15,179,57
23857.png,330,72,9,253,17,276,59
23858.png,95,41,1,30,5,43,36
23858.png,95,41,10,48,6,66,37
23859.png,387,161,5,142,64,171,128
23859.png,387,161,7,181,49,215,113
23859.png,387,161,9,217,37,242,101
23860.png,127,41,1,32,3,44,28
23860.png,127,41,5,44,4,62,29
23860.png,127,41,7,63,5,79,30
23860.png,127,41,10,82,6,98,31
23861.png,226,97,5,112,29,133,55
23861.png,226,97,8,133,26,150,52
23862.png,109,50,1,44,14,56,36
23862.png,109,50,7,54,11,69,33
23863.png,308,77,1,141,40,157,62
23863.png,308,77,1,156,43,168,65
23863.png,308,77,9,169,41,183,63
23864.png,50,24,2,17,2,25,22
23864.png,50,24,4,24,1,36,21
23865.png,234,109,5,79,13,117,92
23865.png,234,109,3,120,21,154,100
23866.png,176,71,4,54,13,88,58
23866.png,176,71,5,91,12,122,57
23867.png,74,39,7,24,3,51,33
23868.png,157,85,5,81,29,96,54
23868.png,157,85,8,103,31,113,56
23868.png,157,85,6,120,32,133,57
23869.png,43,22,8,17,3,21,19
23869.png,43,22,6,21,3,28,19
23870.png,64,29,7,23,5,31,22
23870.png,64,29,1,31,8,37,25
23871.png,124,50,3,37,10,55,39
23871.png,124,50,8,55,9,72,38
23871.png,124,50,5,70,9,87,38
23872.png,67,33,1,25,2,31,26
23872.png,67,33,2,30,3,38,27
23872.png,67,33,1,38,4,43,28
23873.png,222,84,2,51,9,93,67
23873.png,222,84,10,98,13,122,71
23873.png,222,84,6,131,13,167,71
23874.png,196,72,1,53,14,71,55
23874.png,196,72,6,70,9,90,50
23874.png,196,72,9,91,11,112,52
23874.png,196,72,7,113,8,138,49
23875.png,84,38,4,30,7,42,30
23875.png,84,38,2,42,4,52,27
23876.png,97,47,3,38,12,46,34
23876.png,97,47,7,47,14,59,36
23877.png,63,25,3,17,1,31,22
23877.png,63,25,5,32,2,43,23
23878.png,94,42,1,32,6,39,39
23878.png,94,42,5,39,5,48,38
23878.png,94,42,10,50,3,61,36
23879.png,66,34,6,26,1,40,28
23880.png,84,37,2,27,7,37,31
23880.png,84,37,4,39,6,48,30
23880.png,84,37,6,47,7,56,31
23881.png,328,123,3,95,17,154,99
23881.png,328,123,5,171,22,229,104
23882.png,179,76,2,76,30,92,63
23882.png,179,76,2,89,30,105,63
23882.png,179,76,10,101,35,117,68
23883.png,43,20,1,16,3,21,18
23883.png,43,20,9,21,3,27,18
23884.png,67,28,8,25,1,37,23
23884.png,67,28,7,36,2,46,24
23885.png,196,84,5,69,17,98,68
23885.png,196,84,8,101,16,132,67
23886.png,46,27,8,21,4,30,21
23886.png,46,27,3,30,4,39,21
23887.png,48,19,4,18,1,26,13
23888.png,113,50,1,27,12,41,41
23888.png,113,50,5,39,10,52,39
23888.png,113,50,8,52,8,64,37
23888.png,113,50,10,63,10,76,39
23889.png,54,28,1,14,6,21,24
23889.png,54,28,8,22,4,32,22
23890.png,86,46,2,36,6,49,38
23891.png,118,51,1,53,19,61,39
23891.png,118,51,9,60,17,71,37
23892.png,283,96,4,91,17,116,68
23892.png,283,96,10,129,16,159,67
23892.png,283,96,6,167,18,190,69
23893.png,151,71,5,53,16,79,63
23893.png,151,71,4,78,15,104,62
23894.png,121,51,1,45,9,53,43
23894.png,121,51,6,55,9,62,43
23894.png,121,51,3,65,10,77,44
23895.png,132,60,3,46,9,65,44
23895.png,132,60,9,63,8,82,43
23896.png,139,67,8,39,7,73,62
23896.png,139,67,4,66,5,96,60
23897.png,127,56,7,41,9,60,43
23897.png,127,56,9,65,10,81,44
23898.png,51,26,5,17,4,25,22
23898.png,51,26,6,26,4,33,22
23899.png,306,145,1,99,46,127,118
23899.png,306,145,2,132,43,163,115
23900.png,101,48,3,39,8,53,38
23900.png,101,48,8,51,7,66,37
23901.png,59,26,1,23,4,29,23
23902.png,82,38,1,28,5,33,31
23902.png,82,38,6,35,4,42,30
23902.png,82,38,3,43,5,53,31
23903.png,262,97,3,82,24,118,76
23903.png,262,97,2,114,23,148,75
23903.png,262,97,8,148,20,177,72
23904.png,95,42,2,31,5,49,37
23904.png,95,42,2,47,3,63,35
23905.png,88,69,1,1,12,10,58
23905.png,88,69,7,16,13,34,59
23906.png,139,54,6,39,7,68,53
23906.png,139,54,7,66,6,98,52
23907.png,143,63,5,46,6,76,49
23907.png,143,63,1,76,8,99,51
23908.png,118,56,3,43,9,63,44
23908.png,118,56,7,61,9,78,44
23909.png,152,70,5,53,3,73,56
23909.png,152,70,4,73,8,102,61
23910.png,225,96,1,78,13,108,74
23910.png,225,96,5,104,21,144,82
23911.png,121,49,4,39,1,59,39
23911.png,121,49,4,62,7,86,45
23912.png,118,54,8,39,7,63,48
23912.png,118,54,1,62,7,78,48
23913.png,75,33,8,37,11,46,25
23914.png,71,32,7,26,4,37,25
23915.png,74,35,2,30,10,38,27
23915.png,74,35,1,38,11,44,28
23916.png,83,38,9,28,6,41,31
23916.png,83,38,8,42,6,53,31
23917.png,220,108,1,73,14,94,93
23917.png,220,108,1,95,13,114,92
23917.png,220,108,9,115,10,142,89
23918.png,92,38,1,31,7,38,29
23918.png,92,38,2,39,5,46,27
23918.png,92,38,1,46,6,58,28
23919.png,109,58,1,40,8,54,49
23919.png,109,58,7,54,9,70,50
23920.png,56,25,1,18,1,27,23
23920.png,56,25,5,25,2,37,24
23921.png,52,26,3,19,6,25,22
23922.png,289,112,6,156,27,175,78
23922.png,289,112,7,176,25,204,76
23923.png,253,119,5,108,28,143,89
23924.png,127,73,5,68,23,88,62
23925.png,87,39,6,26,1,43,35
23925.png,87,39,2,46,4,59,38
23926.png,71,35,9,28,1,46,31
23927.png,163,74,5,52,10,82,66
23927.png,163,74,2,75,9,108,65
23928.png,37,17,1,12,1,16,16
23928.png,37,17,10,17,1,24,16
23929.png,94,45,9,36,10,48,33
23929.png,94,45,5,48,10,58,33
23930.png,55,25,4,20,1,28,21
23930.png,55,25,9,27,1,36,21
23931.png,90,40,5,29,6,42,30
23931.png,90,40,9,41,7,53,31
23932.png,150,62,5,45,9,78,57
23932.png,150,62,4,77,8,112,56
23933.png,143,61,3,47,12,71,51
23933.png,143,61,5,77,11,99,50
23934.png,176,70,2,48,4,89,60
23934.png,176,70,10,88,9,128,65
23935.png,120,54,3,38,8,61,49
23935.png,120,54,10,60,7,82,48
23936.png,60,28,2,23,5,30,23
23936.png,60,28,10,30,3,35,21
23937.png,203,127,3,36,44,59,114
23937.png,203,127,2,58,29,88,99
23937.png,203,127,7,86,12,121,82
23938.png,126,56,5,49,12,64,47
23938.png,126,56,7,62,10,77,45
23939.png,67,32,1,24,4,30,27
23939.png,67,32,3,30,4,36,27
23939.png,67,32,8,35,3,42,26
23940.png,363,166,1,144,54,161,79
23940.png,363,166,7,152,52,173,77
23940.png,363,166,5,167,50,185,75
23941.png,163,72,2,66,30,80,56
23941.png,163,72,1,84,28,94,54
23942.png,399,161,5,164,47,195,105
23942.png,399,161,3,198,52,230,110
23943.png,84,36,2,31,6,42,28
23943.png,84,36,3,42,8,56,30
23944.png,105,61,4,41,12,61,45
23945.png,62,31,1,25,8,31,23
23945.png,62,31,1,30,8,37,23
23946.png,288,120,7,158,56,166,87
23946.png,288,120,3,165,56,183,87
23947.png,73,32,1,25,3,37,28
23947.png,73,32,9,34,3,52,28
23948.png,166,63,1,57,26,67,51
23948.png,166,63,3,66,22,81,47
23948.png,166,63,9,77,19,95,44
23948.png,166,63,3,91,15,112,40
23949.png,54,28,3,22,1,36,24
23949.png,54,28,10,35,3,51,26
23950.png,137,67,5,46,1,65,56
23950.png,137,67,5,63,1,89,56
23951.png,131,63,2,51,16,61,44
23951.png,131,63,7,71,19,83,47
23952.png,208,82,3,59,15,81,58
23952.png,208,82,10,82,18,104,61
23952.png,208,82,6,105,15,132,58
23953.png,56,27,7,22,1,36,26
23954.png,128,60,2,49,13,67,43
23954.png,128,60,7,65,14,79,44
23955.png,148,77,8,22,16,58,76
23955.png,148,77,5,56,3,91,64
23956.png,321,168,7,114,12,141,62
23956.png,321,168,8,145,29,173,79
23956.png,321,168,2,170,47,198,97
23957.png,51,26,1,20,3,26,22
23957.png,51,26,9,25,3,31,22
23958.png,554,251,6,212,17,332,218
23959.png,233,103,3,73,11,121,97
23959.png,233,103,8,124,2,166,88
23960.png,64,19,1,15,2,18,16
23960.png,64,19,2,23,2,30,16
23960.png,64,19,4,32,2,40,16
23960.png,64,19,4,43,2,49,16
23961.png,130,63,9,49,16,78,51
23962.png,224,97,7,80,35,103,78
23962.png,224,97,10,104,24,122,67
23962.png,224,97,10,122,17,142,60
23963.png,175,91,1,74,22,86,70
23963.png,175,91,1,89,19,101,67
23964.png,114,76,6,54,14,81,64
23964.png,114,76,9,80,14,107,64
23965.png,74,31,5,23,5,36,26
23965.png,74,31,8,36,5,50,26
23966.png,150,72,1,58,15,69,53
23966.png,150,72,10,70,18,94,56
23967.png,100,40,3,31,5,48,35
23967.png,100,40,1,47,6,57,36
23967.png,100,40,4,56,6,72,36
23968.png,126,52,6,40,2,64,44
23968.png,126,52,8,65,3,93,45
23969.png,133,66,1,44,7,59,55
23969.png,133,66,5,62,9,87,57
23970.png,119,65,3,63,20,78,46
23970.png,119,65,1,74,20,84,46
23970.png,119,65,2,83,18,100,44
23971.png,191,65,2,56,14,81,54
23971.png,191,65,3,84,13,110,53
23971.png,191,65,7,110,8,136,48
23972.png,100,41,5,29,4,45,37
23972.png,100,41,6,41,6,55,39
23972.png,100,41,8,55,5,71,38
23973.png,123,56,4,48,11,71,45
23974.png,61,26,1,19,6,23,23
23974.png,61,26,2,24,6,32,23
23974.png,61,26,8,31,5,43,22
23975.png,114,58,3,42,15,53,52
23975.png,114,58,10,55,14,63,51
23975.png,114,58,4,67,9,79,46
23976.png,184,82,3,60,13,92,68
23976.png,184,82,2,92,16,125,71
23977.png,103,45,3,42,15,57,36
23978.png,100,47,2,37,5,48,37
23978.png,100,47,3,50,2,61,34
23979.png,59,28,9,23,3,37,22
23980.png,271,96,1,71,50,95,82
23980.png,271,96,5,88,48,110,80
23980.png,271,96,4,103,48,125,80
23981.png,60,33,1,28,4,35,29
23982.png,234,137,6,42,32,78,102
23982.png,234,137,2,93,33,134,103
23983.png,74,37,4,27,8,40,30
23984.png,108,41,1,43,13,52,30
23984.png,108,41,5,49,12,60,29
23984.png,108,41,2,58,10,70,27
23985.png,113,49,2,37,6,53,34
23985.png,113,49,10,56,10,64,38
23985.png,113,49,1,65,7,76,35
23986.png,84,33,1,27,7,36,29
23986.png,84,33,10,38,5,48,27
23986.png,84,33,1,49,4,61,26
23987.png,60,25,1,20,2,27,21
23987.png,60,25,2,27,1,40,20
23988.png,71,27,3,21,2,31,17
23988.png,71,27,6,32,4,40,19
23988.png,71,27,9,41,6,48,21
23989.png,130,50,6,46,15,62,41
23989.png,130,50,3,61,15,71,41
23989.png,130,50,8,73,19,84,45
23990.png,122,47,1,43,12,54,35
23990.png,122,47,3,50,13,61,36
23990.png,122,47,10,59,13,70,36
23990.png,122,47,10,68,12,80,35
23991.png,122,53,2,42,9,63,44
23991.png,122,53,1,69,7,82,42
23992.png,98,35,1,26,3,39,28
23992.png,98,35,7,34,2,48,27
23992.png,98,35,5,45,5,60,30
23992.png,98,35,9,58,3,73,28
23993.png,83,37,4,31,9,40,28
23993.png,83,37,9,40,10,48,29
23993.png,83,37,4,47,11,56,30
23994.png,72,31,1,23,3,30,26
23994.png,72,31,5,29,3,39,26
23994.png,72,31,4,38,2,47,25
23995.png,245,121,2,97,24,132,99
23995.png,245,121,2,149,24,188,99
23996.png,144,54,8,50,12,69,39
23996.png,144,54,3,69,9,82,36
23996.png,144,54,5,85,13,100,40
23997.png,63,25,3,19,2,27,20
23997.png,63,25,10,31,2,42,20
23998.png,232,132,7,89,14,150,114
23999.png,50,25,4,18,1,33,24
24000.png,412,110,1,185,61,206,100
24000.png,412,110,7,196,52,214,91
24000.png,412,110,1,210,41,222,80
24001.png,152,69,2,53,14,72,48
24001.png,152,69,9,73,19,88,53
24001.png,152,69,1,86,22,98,56
24002.png,189,83,1,66,30,83,67
24002.png,189,83,6,85,23,105,60
24002.png,189,83,5,106,13,130,50
24003.png,154,68,1,48,15,67,56
24003.png,154,68,6,67,14,83,55
24003.png,154,68,2,82,13,101,54
24004.png,122,59,1,43,12,52,52
24004.png,122,59,7,53,12,66,52
24004.png,122,59,4,66,13,76,53
24005.png,103,42,9,44,12,54,31
24005.png,103,42,1,53,13,62,32
24006.png,335,143,1,109,36,149,119
24006.png,335,143,5,135,19,184,102
24006.png,335,143,4,175,19,219,102
24007.png,56,20,2,17,1,25,17
24007.png,56,20,7,25,1,33,17
24007.png,56,20,9,32,1,41,17
24008.png,94,45,2,34,6,46,36
24008.png,94,45,5,47,8,59,38
24009.png,125,48,1,46,14,57,35
24009.png,125,48,8,56,14,70,35
24009.png,125,48,3,70,15,82,36
24010.png,96,56,2,42,1,73,50
24011.png,49,21,1,16,3,23,18
24011.png,49,21,4,23,3,31,18
24012.png,203,96,6,89,33,103,68
24012.png,203,96,8,99,31,111,66
