filename,width,height,class,xmin,ymin,xmax,ymax
32272.png,288,136,5,96,15,146,112
32272.png,288,136,1,151,19,193,116
32273.png,131,49,1,45,12,56,32
32273.png,131,49,1,55,13,62,33
32273.png,131,49,7,62,12,72,32
32274.png,177,69,2,76,14,95,51
32274.png,177,69,2,98,11,111,48
32274.png,177,69,6,108,11,123,48
32275.png,129,56,7,40,7,67,50
32275.png,129,56,5,65,7,88,50
32276.png,84,46,1,33,8,42,37
32276.png,84,46,1,41,10,49,39
32277.png,55,28,5,20,5,27,23
32277.png,55,28,2,27,4,34,22
32278.png,147,67,3,50,6,79,60
32278.png,147,67,9,75,6,104,60
32279.png,75,34,1,27,4,33,28
32279.png,75,34,3,33,4,42,28
32279.png,75,34,4,43,6,50,30
32280.png,66,34,1,28,4,32,29
32280.png,66,34,3,32,4,39,29
32281.png,71,35,6,24,6,33,31
32281.png,71,35,6,35,4,43,29
32282.png,105,34,3,31,1,44,25
32282.png,105,34,3,46,2,58,26
32282.png,105,34,3,59,3,74,27
32283.png,82,40,1,30,7,40,35
32283.png,82,40,6,39,6,57,34
32284.png,80,33,9,24,2,40,29
32284.png,80,33,3,41,3,58,30
32285.png,308,134,3,102,19,164,106
32285.png,308,134,3,158,29,216,116
32286.png,204,84,6,71,14,106,62
32286.png,204,84,3,103,10,138,58
32287.png,129,50,2,45,15,56,37
32287.png,129,50,8,54,16,62,38
32287.png,129,50,2,61,18,71,40
32288.png,60,28,6,23,9,29,22
32289.png,188,95,5,66,21,99,83
32289.png,188,95,1,98,13,125,75
32290.png,201,109,1,80,22,104,90
32290.png,201,109,7,100,20,120,88
32291.png,267,118,2,89,34,116,103
32291.png,267,118,2,110,27,136,96
32291.png,267,118,2,130,17,165,86
32292.png,73,34,7,31,7,42,28
32293.png,74,32,3,24,2,34,27
32293.png,74,32,6,36,4,49,29
32294.png,410,218,6,235,101,259,163
32294.png,410,218,1,257,85,284,147
32295.png,67,31,1,24,5,31,29
32295.png,67,31,2,29,3,35,27
32295.png,67,31,6,34,4,42,28
32296.png,156,70,1,50,12,71,53
32296.png,156,70,4,69,10,86,51
32296.png,156,70,9,85,10,106,51
32297.png,77,41,7,34,4,44,34
32298.png,144,63,2,50,7,71,57
32298.png,144,63,7,74,2,95,52
32299.png,65,31,6,22,6,32,28
32299.png,65,31,5,31,7,40,29
32300.png,63,31,7,22,6,31,25
32300.png,63,31,9,32,5,41,24
32301.png,137,69,2,55,25,77,51
32301.png,137,69,1,66,11,79,37
32302.png,80,32,8,25,3,39,26
32302.png,80,32,10,38,3,53,26
32303.png,441,163,3,164,79,179,111
32303.png,441,163,2,179,83,196,115
32303.png,441,163,5,192,87,212,119
32304.png,235,103,8,65,10,120,92
32304.png,235,103,5,121,11,167,93
32305.png,73,31,1,23,2,29,27
32305.png,73,31,3,30,2,40,27
32305.png,73,31,8,39,4,50,29
32306.png,87,40,5,32,10,44,33
32306.png,87,40,1,45,7,51,30
32307.png,55,28,5,22,1,32,25
32308.png,240,110,2,103,39,121,69
32308.png,240,110,7,122,40,133,70
32309.png,411,147,5,115,4,165,132
32310.png,72,32,6,25,2,36,29
32310.png,72,32,9,35,1,47,28
32311.png,113,48,2,50,11,63,41
32311.png,113,48,4,60,10,72,40
32312.png,132,57,9,49,7,69,39
32312.png,132,57,8,68,12,86,44
32313.png,82,47,7,32,8,50,40
32314.png,104,39,3,31,7,45,34
32314.png,104,39,2,43,7,59,34
32314.png,104,39,7,59,8,76,35
32315.png,44,18,3,13,1,21,14
32315.png,44,18,9,20,1,30,14
32316.png,88,35,5,27,6,37,30
32316.png,88,35,5,37,5,50,29
32316.png,88,35,9,50,5,63,29
32317.png,66,25,1,22,4,27,22
32317.png,66,25,8,26,3,35,21
32317.png,66,25,6,34,4,41,22
32318.png,110,61,1,56,16,65,49
32319.png,113,51,2,42,10,58,42
32319.png,113,51,5,61,12,74,44
32320.png,80,35,5,28,4,40,27
32320.png,80,35,3,40,4,51,27
32321.png,137,63,1,52,11,66,50
32321.png,137,63,3,66,11,87,50
32322.png,57,21,4,18,2,29,18
32322.png,57,21,7,29,2,40,18
32323.png,281,110,1,89,19,112,89
32323.png,281,110,8,124,17,159,87
32323.png,281,110,10,165,19,193,89
32324.png,264,114,8,113,45,134,87
32324.png,264,114,6,135,46,154,88
32325.png,63,27,2,24,5,29,20
32325.png,63,27,1,28,5,33,20
32325.png,63,27,10,32,4,39,19
32326.png,241,168,6,17,44,58,118
32326.png,241,168,8,61,44,93,118
32327.png,76,26,1,14,3,26,25
32327.png,76,26,10,27,2,41,24
32327.png,76,26,10,41,2,57,24
32328.png,40,17,2,15,1,19,16
32328.png,40,17,10,19,1,22,16
32328.png,40,17,8,21,1,25,16
32329.png,108,48,1,35,9,51,39
32329.png,108,48,5,51,7,71,37
32330.png,182,82,1,60,38,76,74
32330.png,182,82,3,74,24,96,60
32330.png,182,82,5,97,14,119,50
32331.png,124,47,1,50,17,60,36
32331.png,124,47,8,61,17,72,36
32332.png,354,147,5,101,56,166,138
32332.png,354,147,3,145,27,208,109
32332.png,354,147,10,192,16,250,98
32333.png,128,56,1,44,8,61,45
32333.png,128,56,10,63,7,83,44
32334.png,91,31,2,28,4,36,19
32334.png,91,31,4,37,4,44,19
32334.png,91,31,10,56,5,64,20
32335.png,85,41,4,31,4,48,37
32336.png,212,75,1,80,20,93,50
32336.png,212,75,10,94,21,112,51
32336.png,212,75,5,111,21,132,51
32337.png,424,121,2,87,16,123,76
32337.png,424,121,4,125,24,156,84
32337.png,424,121,1,152,25,191,85
32338.png,269,129,1,107,51,132,103
32338.png,269,129,8,135,53,168,105
32339.png,76,39,5,28,6,40,34
32339.png,76,39,1,39,3,50,31
32340.png,79,39,1,27,6,35,30
32341.png,38,12,5,11,1,20,12
32342.png,108,52,2,37,5,53,42
32343.png,159,80,6,67,9,95,65
32344.png,65,26,2,21,4,30,21
32344.png,65,26,5,28,2,33,19
32344.png,65,26,5,34,4,43,21
32345.png,60,24,1,16,2,24,22
32345.png,60,24,8,25,1,32,21
32345.png,60,24,3,33,1,42,21
32346.png,213,99,1,67,20,94,79
32346.png,213,99,8,94,19,112,78
32346.png,213,99,4,114,16,141,75
32347.png,112,54,2,45,17,54,42
32347.png,112,54,5,52,11,64,36
32348.png,55,28,2,21,1,33,25
32349.png,232,78,1,96,14,116,62
32349.png,232,78,8,117,11,141,59
32349.png,232,78,8,141,11,163,59
32350.png,115,52,5,34,3,58,41
32350.png,115,52,8,58,7,77,45
32351.png,167,83,3,59,12,88,69
32351.png,167,83,1,91,5,107,62
32352.png,48,14,2,10,1,17,14
32352.png,48,14,2,17,1,24,14
32352.png,48,14,3,23,1,30,14
32352.png,48,14,10,28,1,37,14
32353.png,40,12,1,9,1,14,12
32354.png,76,34,3,34,2,46,28
32355.png,105,37,6,33,10,46,33
32355.png,105,37,2,49,9,61,32
32355.png,105,37,5,59,7,76,30
32356.png,53,21,6,17,2,26,19
32356.png,53,21,3,28,2,38,19
32357.png,81,38,1,26,2,39,33
32357.png,81,38,1,43,4,52,35
32358.png,70,26,1,19,2,26,22
32358.png,70,26,3,25,2,34,22
32358.png,70,26,2,36,1,42,21
32358.png,70,26,3,43,1,51,21
32359.png,187,68,3,55,16,76,54
32359.png,187,68,9,79,17,94,55
32359.png,187,68,3,96,14,116,52
32359.png,187,68,2,117,9,136,47
32360.png,207,84,2,69,21,102,71
32360.png,207,84,6,109,13,141,63
32361.png,87,40,9,35,7,51,28
32362.png,61,26,1,18,4,27,22
32362.png,61,26,6,26,2,32,20
32362.png,61,26,10,34,3,40,21
32363.png,220,92,2,78,21,98,73
32363.png,220,92,4,101,17,120,69
32363.png,220,92,5,121,14,145,66
32364.png,84,38,2,25,4,41,33
32364.png,84,38,3,40,2,54,31
32365.png,215,96,8,68,12,107,85
32365.png,215,96,3,108,10,147,83
32366.png,167,91,3,66,8,100,81
32367.png,315,127,7,117,22,150,87
32367.png,315,127,8,149,21,176,86
32367.png,315,127,9,171,23,208,88
32368.png,199,80,4,58,8,108,69
32368.png,199,80,1,102,8,145,69
32369.png,96,42,3,35,7,48,36
32369.png,96,42,10,50,9,62,38
32370.png,126,62,2,50,28,58,46
32370.png,126,62,3,58,29,66,47
32370.png,126,62,10,65,32,74,50
32371.png,68,26,3,19,2,32,22
32371.png,68,26,2,32,2,46,22
32372.png,54,21,4,19,1,25,17
32372.png,54,21,7,27,1,33,17
32373.png,141,68,5,45,8,75,61
32373.png,141,68,1,78,10,96,63
32374.png,105,48,1,41,6,48,36
32374.png,105,48,5,50,11,65,41
32375.png,67,41,1,30,3,41,33
32376.png,169,97,5,69,8,100,85
32377.png,103,52,5,37,8,52,44
32377.png,103,52,1,55,8,68,44
32378.png,79,34,2,24,6,34,29
32378.png,79,34,8,34,5,44,28
32378.png,79,34,6,44,5,55,28
32379.png,53,20,8,17,2,25,16
32379.png,53,20,4,26,2,34,16
32380.png,67,31,1,23,7,32,23
32380.png,67,31,6,32,7,42,23
32381.png,55,26,1,20,3,27,23
32381.png,55,26,4,27,1,35,21
32382.png,64,26,6,19,2,29,24
32382.png,64,26,10,31,2,44,24
32383.png,214,83,1,53,10,78,51
32383.png,214,83,6,72,17,98,58
32383.png,214,83,3,94,31,119,72
32384.png,99,52,6,33,6,50,47
32384.png,99,52,2,49,6,64,47
32385.png,125,38,2,37,5,49,34
32385.png,125,38,6,50,7,62,36
32385.png,125,38,9,62,6,77,35
32385.png,125,38,5,74,5,88,34
32386.png,300,152,1,138,89,145,116
32386.png,300,152,4,144,87,157,114
32386.png,300,152,7,151,87,166,114
32387.png,122,54,6,50,16,61,39
32387.png,122,54,10,61,14,75,37
32388.png,118,47,2,45,11,56,33
32388.png,118,47,1,56,14,65,36
32388.png,118,47,2,63,15,78,37
32389.png,50,20,3,16,1,23,19
32389.png,50,20,4,22,1,28,19
32390.png,63,28,2,23,3,29,25
32390.png,63,28,4,34,1,44,23
32391.png,185,82,1,58,9,81,69
32391.png,185,82,7,81,7,105,67
32391.png,185,82,1,104,8,132,68
32392.png,93,49,7,32,4,62,43
32393.png,71,32,3,27,3,36,26
32393.png,71,32,10,36,3,50,26
32394.png,71,33,1,22,13,29,30
32394.png,71,33,3,30,8,40,25
32394.png,71,33,3,40,4,50,21
32395.png,157,69,2,45,9,72,62
32395.png,157,69,2,75,8,105,61
32396.png,86,38,9,27,4,50,30
32397.png,43,22,2,15,2,20,20
32397.png,43,22,3,20,2,28,20
32398.png,49,19,2,17,1,22,16
32398.png,49,19,4,23,1,27,16
32398.png,49,19,6,28,1,35,16
32399.png,84,46,7,34,8,51,40
32400.png,149,82,5,57,7,89,74
32401.png,90,52,2,36,7,53,43
32402.png,91,35,4,37,10,46,25
32402.png,91,35,5,46,10,55,25
32403.png,123,51,4,44,14,61,48
32403.png,123,51,5,56,10,74,44
32403.png,123,51,1,70,7,88,41
32404.png,81,37,5,26,4,39,32
32404.png,81,37,9,38,4,49,32
32405.png,101,49,1,35,1,50,38
32405.png,101,49,5,49,6,64,43
32406.png,67,27,6,24,3,34,24
32406.png,67,27,2,32,4,44,25
32407.png,237,131,6,109,29,152,105
32407.png,237,131,7,165,26,201,102
32408.png,72,32,8,27,4,38,26
32408.png,72,32,1,39,4,45,26
32409.png,76,24,4,20,1,26,18
32409.png,76,24,3,27,1,36,18
32409.png,76,24,10,37,1,47,18
32409.png,76,24,7,47,2,57,19
32410.png,86,42,2,31,7,43,29
32410.png,86,42,3,41,6,53,28
32411.png,111,47,1,34,7,44,39
32411.png,111,47,8,45,7,61,39
32411.png,111,47,10,61,5,77,37
32412.png,123,63,2,48,13,60,46
32412.png,123,63,6,60,14,72,47
32413.png,183,95,3,68,9,114,81
32414.png,176,68,4,55,23,80,58
32414.png,176,68,7,73,21,95,56
32414.png,176,68,2,94,12,119,47
32415.png,392,189,3,140,39,199,135
32415.png,392,189,10,193,45,246,141
32416.png,61,33,4,23,4,34,26
32417.png,73,32,3,23,5,33,26
32417.png,73,32,6,33,3,40,24
32418.png,86,39,1,38,7,44,30
32419.png,173,77,1,56,11,76,66
32419.png,173,77,6,85,13,118,68
32420.png,252,109,1,106,34,124,90
32420.png,252,109,1,133,35,154,91
32421.png,442,149,8,128,62,157,122
32422.png,164,72,5,60,26,80,58
32422.png,164,72,6,75,20,95,52
32422.png,164,72,1,90,13,104,45
32423.png,100,47,3,44,12,53,35
32423.png,100,47,4,53,11,62,34
32424.png,128,56,5,50,9,66,46
32425.png,95,42,7,34,6,50,37
32425.png,95,42,8,48,6,64,37
32426.png,112,54,2,41,11,55,43
32426.png,112,54,9,53,11,70,43
32427.png,172,73,4,62,13,84,54
32427.png,172,73,5,90,16,109,57
32428.png,216,111,1,72,14,108,91
32428.png,216,111,1,106,22,141,99
32429.png,216,77,7,66,23,83,61
32429.png,216,77,4,94,20,117,58
32429.png,216,77,2,130,16,152,54
32430.png,268,56,2,43,13,63,42
32430.png,268,56,4,58,15,76,44
32430.png,268,56,3,73,13,90,42
32431.png,178,79,5,61,14,87,59
32431.png,178,79,3,94,19,120,64
32432.png,64,50,9,-1,9,11,38
32432.png,64,50,7,11,11,23,40
32433.png,175,76,8,65,19,93,64
32433.png,175,76,1,90,16,117,61
32434.png,106,53,8,34,5,75,48
32435.png,91,41,1,29,5,37,36
32435.png,91,41,6,37,5,50,36
32435.png,91,41,5,46,3,61,34
32436.png,141,67,5,44,3,75,60
32436.png,141,67,1,76,1,99,58
32437.png,49,21,1,19,2,24,15
32437.png,49,21,1,24,1,28,14
32438.png,67,27,1,22,2,31,26
32438.png,67,27,7,31,1,43,25
32439.png,87,41,1,32,9,36,34
32439.png,87,41,10,39,8,46,33
32439.png,87,41,10,47,3,58,28
32440.png,138,63,1,39,7,62,53
32440.png,138,63,2,59,7,82,53
32441.png,86,32,6,24,2,44,31
32441.png,86,32,2,45,1,62,30
32442.png,86,34,1,30,7,37,27
32442.png,86,34,2,37,5,43,25
32442.png,86,34,1,45,6,51,26
32443.png,89,46,1,35,6,41,34
32443.png,89,46,3,44,10,53,38
32444.png,127,56,1,45,12,61,44
32444.png,127,56,1,67,15,81,47
32445.png,447,219,4,196,103,227,145
32445.png,447,219,3,223,103,256,145
32446.png,165,97,4,75,12,92,78
32447.png,66,28,1,20,1,29,25
32447.png,66,28,9,26,1,36,25
32447.png,66,28,3,33,1,43,25
32448.png,93,45,1,35,10,42,35
32448.png,93,45,6,43,10,55,35
32449.png,152,63,1,49,21,60,55
32449.png,152,63,1,61,23,72,57
32449.png,152,63,4,73,20,92,54
32449.png,152,63,10,89,23,106,57
32450.png,146,69,2,53,6,88,60
32450.png,146,69,3,82,5,114,59
32451.png,221,104,5,72,12,110,86
32451.png,221,104,6,109,20,148,94
32452.png,99,45,2,33,5,49,38
32452.png,99,45,1,49,7,60,40
32453.png,67,27,2,22,3,33,23
32453.png,67,27,8,33,2,44,22
32454.png,153,84,9,59,19,77,65
32454.png,153,84,3,76,20,89,66
32455.png,60,27,7,25,4,36,20
32456.png,46,24,1,19,1,27,21
32457.png,267,103,2,96,36,120,78
32457.png,267,103,3,121,29,148,71
32457.png,267,103,9,150,24,175,66
32458.png,48,24,6,17,1,24,20
32458.png,48,24,2,24,2,30,21
32459.png,134,70,5,48,7,59,38
32459.png,134,70,10,58,9,70,40
32459.png,134,70,5,69,10,79,41
32460.png,76,31,2,24,6,35,25
32460.png,76,31,1,35,6,40,25
32460.png,76,31,6,40,5,50,24
32461.png,62,26,3,20,2,31,24
32461.png,62,26,2,30,3,42,25
32462.png,107,49,4,36,6,53,41
32462.png,107,49,10,52,4,73,39
32463.png,88,42,2,33,3,45,35
32463.png,88,42,1,46,7,56,39
32464.png,191,82,5,66,20,95,62
32464.png,191,82,1,97,23,118,65
32465.png,56,25,5,22,5,28,18
32465.png,56,25,3,28,5,34,18
32466.png,423,195,2,151,49,207,163
32466.png,423,195,9,215,38,273,152
32467.png,219,95,6,76,15,144,77
32468.png,167,68,2,48,4,85,66
32468.png,167,68,2,86,2,125,64
32469.png,38,13,1,13,1,17,12
32469.png,38,13,4,17,1,23,12
32470.png,126,68,1,48,14,60,58
32470.png,126,68,9,57,8,71,52
32471.png,389,237,3,160,18,239,204
32472.png,115,50,1,41,2,60,38
32472.png,115,50,8,54,5,75,41
32473.png,71,32,2,27,8,36,28
32473.png,71,32,4,38,7,48,27
32474.png,81,35,1,26,1,40,31
32474.png,81,35,4,40,2,54,32
32475.png,107,57,8,46,12,67,46
32476.png,86,42,1,30,4,39,34
32476.png,86,42,2,40,2,56,32
32477.png,192,77,6,71,21,87,56
32477.png,192,77,3,82,21,101,56
32477.png,192,77,2,99,23,115,58
32478.png,161,78,1,61,31,73,66
32478.png,161,78,7,70,20,87,55
32478.png,161,78,2,83,9,102,44
32479.png,85,35,3,36,10,44,27
32479.png,85,35,8,46,10,54,27
32480.png,92,46,7,35,6,58,40
32481.png,78,34,2,29,6,38,27
32481.png,78,34,6,40,6,49,27
32482.png,283,124,2,87,35,110,89
32482.png,283,124,5,114,37,132,91
32482.png,283,124,2,135,32,154,86
32483.png,95,27,2,21,1,36,20
32483.png,95,27,8,41,3,55,22
32483.png,95,27,1,64,4,71,23
32484.png,180,82,2,74,24,92,67
32484.png,180,82,10,93,17,107,60
32485.png,112,62,1,44,6,65,20
32485.png,112,62,2,44,27,64,41
32485.png,112,62,8,45,45,64,59
32486.png,77,41,5,31,8,43,37
32487.png,95,42,7,36,7,47,37
32487.png,95,42,5,46,4,59,34
32488.png,252,85,2,123,37,150,78
32488.png,252,85,3,147,34,169,75
32489.png,64,28,6,23,1,33,25
32489.png,64,28,2,32,1,44,25
32490.png,40,17,1,14,1,20,14
32490.png,40,17,4,20,1,27,14
32491.png,170,76,3,55,9,87,58
32491.png,170,76,3,87,9,109,58
32492.png,87,31,5,21,4,39,28
32492.png,87,31,1,40,4,50,28
32492.png,87,31,10,50,4,66,28
32493.png,73,31,3,23,7,31,26
32493.png,73,31,9,32,6,39,25
32493.png,73,31,7,39,7,46,26
32494.png,67,31,5,32,3,46,28
32495.png,69,31,8,26,6,36,26
32495.png,69,31,4,36,6,48,26
32496.png,174,83,1,70,19,92,65
32496.png,174,83,4,84,17,107,63
32496.png,174,83,8,105,23,131,69
32497.png,219,100,1,81,17,105,77
32497.png,219,100,5,99,17,122,77
32497.png,219,100,3,116,16,146,76
32498.png,136,45,1,32,4,48,38
32498.png,136,45,4,48,2,66,36
32498.png,136,45,3,67,4,85,38
32498.png,136,45,3,86,7,104,41
32499.png,164,67,1,52,8,79,65
32499.png,164,67,8,81,6,120,63
32500.png,115,56,5,40,11,75,46
32501.png,127,45,7,34,4,62,41
32501.png,127,45,9,64,6,95,43
32502.png,104,48,2,36,15,47,44
32502.png,104,48,5,45,11,55,40
32502.png,104,48,6,54,12,67,41
32503.png,132,70,1,51,15,61,59
32503.png,132,70,6,62,16,80,60
32504.png,90,40,4,36,8,47,34
32504.png,90,40,6,49,8,57,34
32505.png,72,34,3,28,9,35,28
32505.png,72,34,3,35,8,43,27
32506.png,131,59,1,46,9,55,42
32506.png,131,59,7,55,13,71,46
32506.png,131,59,8,71,17,89,50
32507.png,111,51,1,34,8,49,42
32507.png,111,51,6,44,7,60,41
32507.png,111,51,5,57,8,74,42
32508.png,98,50,1,36,5,47,42
32508.png,98,50,4,46,3,61,40
32509.png,219,84,2,68,21,95,65
32509.png,219,84,5,95,21,119,65
32509.png,219,84,7,123,18,150,62
32510.png,161,93,1,18,45,44,83
32510.png,161,93,10,35,31,61,69
32510.png,161,93,6,53,16,84,54
32511.png,168,75,2,55,19,77,49
32511.png,168,75,4,77,25,93,55
32511.png,168,75,6,91,28,111,58
32512.png,98,32,1,23,5,32,32
32512.png,98,32,2,31,1,48,28
32512.png,98,32,1,50,3,57,30
32512.png,98,32,5,60,2,76,29
32513.png,172,76,1,61,13,75,46
32513.png,172,76,8,71,11,89,44
32513.png,172,76,1,85,13,104,46
32514.png,57,24,3,16,3,26,23
32514.png,57,24,6,26,2,39,22
32515.png,108,40,7,36,7,46,36
32515.png,108,40,2,49,5,59,34
32515.png,108,40,10,60,5,74,34
32516.png,158,65,3,54,18,79,50
32516.png,158,65,10,76,17,100,49
32517.png,98,47,2,35,5,50,41
32517.png,98,47,10,51,5,64,41
32518.png,185,82,1,70,16,83,65
32518.png,185,82,4,83,8,100,57
32518.png,185,82,9,98,16,118,65
32519.png,44,19,8,18,3,26,14
32520.png,395,184,5,232,52,265,94
32521.png,84,46,6,35,4,48,39
32522.png,124,63,7,45,9,60,56
32522.png,124,63,10,59,9,74,56
32523.png,47,20,6,16,1,25,16
32523.png,47,20,1,25,2,31,17
32524.png,55,26,1,20,1,28,21
32524.png,55,26,2,27,3,34,23
32525.png,126,52,4,43,12,56,42
32525.png,126,52,4,59,13,70,43
32525.png,126,52,6,70,11,87,41
32526.png,98,46,5,40,6,63,38
32527.png,76,34,1,26,3,33,28
32528.png,530,243,8,195,37,247,207
32528.png,530,243,8,261,48,346,218
32529.png,78,35,1,28,1,38,33
32529.png,78,35,6,40,1,52,33
32530.png,45,23,4,17,3,29,21
32531.png,100,45,2,40,11,48,36
32531.png,100,45,6,47,12,56,37
32532.png,127,56,6,54,6,70,44
32533.png,65,33,6,25,5,33,27
32533.png,65,33,1,32,5,41,27
32534.png,52,23,1,19,2,27,18
32534.png,52,23,7,27,2,36,18
32535.png,149,65,4,50,14,74,53
32535.png,149,65,3,74,13,100,52
32536.png,128,61,4,47,12,59,50
32536.png,128,61,5,59,11,74,49
32537.png,78,34,4,26,2,36,28
32537.png,78,34,5,38,3,52,29
32538.png,117,57,3,45,10,59,46
32538.png,117,57,3,58,9,74,45
32539.png,161,67,1,44,5,62,60
32539.png,161,67,2,61,7,93,62
32539.png,161,67,4,89,9,113,64
32540.png,153,76,5,63,11,79,65
32540.png,153,76,1,81,11,100,65
32541.png,49,12,2,9,1,17,12
32541.png,49,12,6,18,1,24,12
32541.png,49,12,3,24,1,31,12
32541.png,49,12,5,32,1,39,12
32542.png,112,46,1,41,6,48,34
32542.png,112,46,1,49,7,55,35
32542.png,112,46,2,54,5,70,33
32543.png,72,35,4,27,5,35,30
32543.png,72,35,2,36,5,45,30
32544.png,100,42,6,31,4,50,37
32544.png,100,42,6,48,3,66,36
32545.png,79,39,3,34,6,47,29
32546.png,436,127,1,190,75,209,110
32546.png,436,127,1,201,73,220,108
32546.png,436,127,3,215,73,244,108
32547.png,110,45,1,32,2,43,37
32547.png,110,45,4,44,4,59,39
32547.png,110,45,9,62,3,76,38
32548.png,90,41,3,32,12,42,31
32548.png,90,41,5,42,10,53,29
32549.png,127,51,2,50,14,64,44
32549.png,127,51,5,63,11,72,41
32549.png,127,51,3,73,10,89,40
32550.png,113,47,2,39,6,54,31
32550.png,113,47,6,53,13,67,38
32551.png,169,65,5,55,11,73,51
32551.png,169,65,7,77,12,95,52
32551.png,169,65,1,101,18,115,58
32552.png,93,42,4,35,5,47,36
32552.png,93,42,2,48,3,59,34
32553.png,81,42,9,31,3,50,36
32554.png,264,127,3,118,33,139,69
32554.png,264,127,7,133,36,149,72
32554.png,264,127,7,146,37,165,73
32555.png,196,107,6,79,18,115,95
32555.png,196,107,3,117,23,148,100
32556.png,174,77,7,70,20,91,52
32556.png,174,77,5,90,20,111,52
32557.png,106,69,3,60,14,77,55
32557.png,106,69,8,81,16,100,57
32558.png,238,43,8,162,12,179,34
32558.png,238,43,2,176,12,185,34
32558.png,238,43,3,185,11,195,33
32559.png,164,70,1,57,24,69,57
32559.png,164,70,8,67,18,88,51
32559.png,164,70,5,83,14,105,47
32560.png,43,21,5,16,1,26,20
32561.png,157,75,2,60,15,72,55
32561.png,157,75,3,73,21,85,61
32561.png,157,75,10,89,20,100,60
32562.png,70,37,1,26,9,31,29
32562.png,70,37,1,38,10,43,30
32562.png,70,37,6,44,10,52,30
32563.png,209,101,5,92,27,120,78
32564.png,44,18,1,13,1,17,16
32564.png,44,18,10,17,1,22,16
32564.png,44,18,2,22,1,30,16
32565.png,219,98,5,82,26,108,71
32565.png,219,98,2,113,25,142,70
32566.png,100,41,1,31,7,42,36
32566.png,100,41,3,39,8,55,37
32566.png,100,41,10,51,6,68,35
32567.png,180,81,5,58,7,89,64
32567.png,180,81,4,91,12,126,69
32568.png,148,62,1,43,10,67,61
32568.png,148,62,7,65,8,103,59
32569.png,46,12,2,12,1,18,12
32569.png,46,12,7,30,1,37,12
32570.png,323,119,2,119,24,170,99
32570.png,323,119,4,172,19,220,94
32571.png,131,60,5,46,8,66,50
32571.png,131,60,7,68,8,88,50
32572.png,36,13,2,11,1,20,12
32572.png,36,13,1,19,1,24,12
32573.png,96,43,4,40,10,51,39
32573.png,96,43,6,49,7,62,36
32574.png,99,52,3,39,6,62,45
32575.png,115,49,2,33,4,60,47
32575.png,115,49,2,55,4,82,47
32576.png,94,46,3,36,7,47,33
32576.png,94,46,4,48,4,58,30
32577.png,65,25,4,21,1,33,23
32577.png,65,25,10,34,1,46,23
32578.png,108,59,7,40,7,68,55
32579.png,149,62,2,43,14,63,44
32579.png,149,62,5,64,15,80,45
32579.png,149,62,6,86,16,98,46
32580.png,92,47,3,36,11,44,32
32580.png,92,47,3,46,13,54,34
32581.png,108,52,2,36,11,48,44
32581.png,108,52,10,47,11,58,44
32581.png,108,52,4,57,11,65,44
32582.png,63,28,2,20,5,29,24
32582.png,63,28,8,28,4,34,23
32582.png,63,28,4,35,2,43,21
32583.png,72,36,1,26,5,34,31
32583.png,72,36,1,36,5,44,31
32584.png,102,53,3,38,4,53,44
32584.png,102,53,10,50,3,65,43
32585.png,151,70,5,48,9,69,57
32585.png,151,70,9,77,10,100,58
32586.png,162,71,2,74,21,99,55
32587.png,114,68,1,47,12,56,56
32587.png,114,68,9,57,11,70,55
32588.png,97,45,2,37,1,47,36
32588.png,97,45,8,52,7,65,42
32589.png,110,68,1,44,11,64,59
32589.png,110,68,6,69,9,94,57
32589.png,110,68,6,100,6,110,54
32590.png,55,26,3,20,3,28,22
32590.png,55,26,5,29,2,37,21
32591.png,223,103,1,92,25,113,82
32591.png,223,103,1,113,23,130,80
32592.png,74,33,5,25,7,37,26
32592.png,74,33,8,35,7,46,26
32593.png,48,21,1,22,2,28,17
32594.png,164,60,2,44,8,66,50
32594.png,164,60,3,72,10,93,52
32594.png,164,60,10,99,10,123,52
32595.png,95,42,6,36,8,49,36
32595.png,95,42,8,49,8,64,36
32596.png,80,27,6,22,1,33,22
32596.png,80,27,10,34,2,46,23
32596.png,80,27,8,47,2,59,23
32597.png,150,70,3,56,17,74,51
32597.png,150,70,10,72,17,89,51
32598.png,287,153,3,122,43,144,116
32598.png,287,153,10,138,43,164,116
32599.png,175,73,2,62,18,80,57
32599.png,175,73,1,81,19,97,58
32599.png,175,73,5,95,17,116,56
32600.png,262,99,1,82,18,105,80
32600.png,262,99,10,109,19,142,81
32600.png,262,99,10,143,17,176,79
32601.png,105,42,4,43,8,53,29
32601.png,105,42,10,49,7,64,28
32602.png,204,84,5,61,7,99,77
32602.png,204,84,10,100,7,144,77
32603.png,70,27,1,27,4,32,22
32603.png,70,27,1,33,3,36,21
32603.png,70,27,2,36,3,45,21
32604.png,178,83,1,76,19,96,66
32605.png,47,21,6,18,3,28,18
32606.png,122,58,4,40,8,64,52
32606.png,122,58,1,61,7,82,51
32607.png,280,126,2,93,64,130,112
32607.png,280,126,8,124,35,155,83
32607.png,280,126,5,150,20,180,68
32608.png,37,18,8,14,1,24,18
32609.png,75,26,2,22,3,32,21
32609.png,75,26,10,33,3,42,21
32609.png,75,26,7,41,3,50,21
32610.png,183,87,4,71,10,86,72
32610.png,183,87,9,92,15,107,77
32611.png,95,40,1,29,3,37,35
32611.png,95,40,5,39,3,52,35
32611.png,95,40,3,53,3,67,35
